dataset,gene,position,effective_fraction,effective_sequences,null_p95,null_max
HIV-1,pol,865,0.25,3056,0.16024674935752722,0.17671943849590557
HIV-1,pol,865,0.1,1223,0.23741205365869947,0.2648887966092502
HIV-1,pol,874,0.5,6111,0.08473157867745143,0.10356739213786297
HIV-1,pol,874,0.25,3055,0.116114349341486,0.1426997204794884
HIV-1,pol,874,0.1,1223,0.17618800186452074,0.21126460825913415
HIV-1,pol,883,0.5,6112,0.10485416081917037,0.11493147893070059
HIV-1,pol,883,0.25,3057,0.1450080758769524,0.1705006362326682
HIV-1,pol,883,0.1,1222,0.2191680036010023,0.23859907727976234
HIV-1,pol,892,0.5,6112,0.10768302544086591,0.12058684287644243
HIV-1,pol,892,0.25,3056,0.1499418545821989,0.17495718334218102
HIV-1,pol,892,0.1,1222,0.22432879355634974,0.24510658415428221
HIV-1,pol,901,0.5,6111,0.09759608193378543,0.11564473424168253
HIV-1,pol,901,0.25,3056,0.13653946006223058,0.15405420205423473
HIV-1,pol,901,0.1,1222,0.20499223249236606,0.23287398846053642
HIV-1,pol,910,0.5,6111,0.10437521996661264,0.11551769588709454
HIV-1,pol,910,0.25,3056,0.14802439432166709,0.16031430305934283
HIV-1,pol,910,0.1,1221,0.2217540661308388,0.24636601130021576
HIV-1,pol,919,0.5,6111,0.05613643686738554,0.07380374033519188
HIV-1,pol,919,0.25,3055,0.0791415625062081,0.09809850621005978
HIV-1,pol,919,0.1,1222,0.12005044780188516,0.13898735504895346
HIV-1,pol,928,0.5,6112,0.09034012368101603,0.10129078220205286
HIV-1,pol,928,0.25,3056,0.12355357732456557,0.1443645273684947
HIV-1,pol,928,0.1,1224,0.18258489845787218,0.2045951843314123
HIV-1,pol,937,0.5,6111,0.09692730343960326,0.10945074250253078
HIV-1,pol,937,0.25,3055,0.13435021915284584,0.15250710024521366
HIV-1,pol,937,0.1,1221,0.19397246273941324,0.2326636669344562
HIV-1,pol,946,0.5,6112,0.09232252283508738,0.1018952622266704
HIV-1,pol,946,0.25,3057,0.12930136556819913,0.14846034443095324
HIV-1,pol,946,0.1,1223,0.19492411577153207,0.2201292661964909
HIV-1,pol,955,0.5,6112,0.052760161041723756,0.0671687265003258
HIV-1,pol,955,0.25,3056,0.07327808615512114,0.099057491817301
HIV-1,pol,955,0.1,1223,0.11999105418981021,0.14141729015807697
HIV-1,pol,964,0.5,6112,0.09146636927567263,0.1026826126469617
HIV-1,pol,964,0.25,3056,0.1259834006678081,0.1410501991182955
HIV-1,pol,964,0.1,1223,0.18716227745079828,0.20874039472006525
HIV-1,pol,973,0.5,6112,0.09068980152441868,0.1036919277146182
HIV-1,pol,973,0.25,3056,0.12533969038922788,0.1408415692275054
HIV-1,pol,973,0.1,1223,0.19366587094934182,0.21916390746787318
HIV-1,pol,982,0.5,6111,0.09717619820662894,0.10560723889300275
HIV-1,pol,982,0.25,3055,0.13161919304162453,0.14460830952992065
HIV-1,pol,982,0.1,1223,0.1963422536870756,0.21117268663398758
HIV-1,pol,991,0.5,6112,0.09801332678767374,0.10909935246572688
HIV-1,pol,991,0.25,3056,0.13521032028559388,0.15293649003883766
HIV-1,pol,991,0.1,1223,0.20650749500503138,0.2307083319180862
HIV-1,pol,1000,0.5,6111,0.12368340138752959,0.13585608728688356
HIV-1,pol,1000,0.25,3055,0.1719687413079921,0.18849934095695628
HIV-1,pol,1000,0.1,1222,0.2500163695277347,0.2795585566467307
HIV-1,pol,1009,0.5,6111,0.0885849160629969,0.10208772544204028
HIV-1,pol,1009,0.25,3055,0.12490386636997458,0.14583933014756342
HIV-1,pol,1009,0.1,1222,0.1878307792778024,0.21615810864875706
HIV-1,pol,1018,0.5,6111,0.10007549106944556,0.11306329527117431
HIV-1,pol,1018,0.25,3055,0.14071490126241262,0.15160447728126222
HIV-1,pol,1018,0.1,1223,0.2161054047344358,0.24151124613200575
HIV-1,pol,1027,0.5,6112,0.0889716270971158,0.10127784540974473
HIV-1,pol,1027,0.25,3055,0.1237697793298109,0.14631920395790085
HIV-1,pol,1027,0.1,1222,0.18524012107626667,0.210489269012039
HIV-1,pol,1036,0.5,6112,0.08248837826279173,0.09338110605737947
HIV-1,pol,1036,0.25,3056,0.11431258407108151,0.13150439002989533
HIV-1,pol,1036,0.1,1223,0.1774890342363023,0.1963792255807357
HIV-1,pol,1045,0.5,6111,0.08400561919043147,0.09746035082236444
HIV-1,pol,1045,0.25,3055,0.11859259999934427,0.1369608058266166
HIV-1,pol,1045,0.1,1222,0.18340770404917114,0.2066784938831492
HIV-1,pol,1054,0.5,6112,0.09500676736790115,0.10918921589084056
HIV-1,pol,1054,0.25,3056,0.13273168387498965,0.1439103255912268
HIV-1,pol,1054,0.1,1221,0.20436863723905255,0.22805007078848946
HIV-1,pol,1063,0.5,6112,0.07113372915324687,0.08071904309466357
HIV-1,pol,1063,0.25,3055,0.09985740307518849,0.11580319056247233
HIV-1,pol,1063,0.1,1223,0.1574377062131611,0.1785190935215705
HIV-1,pol,1072,0.5,6111,0.10919129474884155,0.11663946993371822
HIV-1,pol,1072,0.25,3056,0.15078704997368647,0.1705032199424806
HIV-1,pol,1072,0.1,1221,0.22438069277532924,0.24782993343164714
HIV-1,pol,1081,0.5,6111,0.08509775833984225,0.09729946832038378
HIV-1,pol,1081,0.25,3055,0.12085397617826003,0.13550508784246745
HIV-1,pol,1081,0.1,1222,0.18805979746151766,0.21554307595681338
HIV-1,pol,1090,0.5,6111,0.08038645497363942,0.0875099961361422
HIV-1,pol,1090,0.25,3055,0.10937469322047706,0.12321143569595035
HIV-1,pol,1090,0.1,1222,0.1615527615211806,0.17697019973784706
HIV-1,pol,1099,0.5,6112,0.06226423741273021,0.07551063541285628
HIV-1,pol,1099,0.25,3057,0.0892652300062372,0.10640785381028521
HIV-1,pol,1099,0.1,1223,0.13751801074501935,0.16333059009686882
HIV-1,pol,1108,0.5,6113,0.08088577205985074,0.09163734231179435
HIV-1,pol,1108,0.25,3056,0.11262064353519044,0.13198998838661152
HIV-1,pol,1108,0.1,1223,0.17194312589001,0.19939428491604086
HIV-1,pol,1117,0.5,6111,0.1205188979407209,0.13735721215550778
HIV-1,pol,1117,0.25,3055,0.16729465979095648,0.19216109627538136
HIV-1,pol,1117,0.1,1222,0.25111574110641405,0.2828383931459087
HIV-1,pol,1126,0.5,6112,0.11087232168352734,0.12334214340427183
HIV-1,pol,1126,0.25,3057,0.15272389114507898,0.1705950900995391
HIV-1,pol,1126,0.1,1223,0.22470616512951622,0.2526771891210373
HIV-1,pol,1135,0.5,6112,0.09679187382142136,0.10825631918616613
HIV-1,pol,1135,0.25,3055,0.13388254949017087,0.15300436002499057
HIV-1,pol,1135,0.1,1223,0.20101079057539903,0.230697397034836
HIV-1,pol,1144,0.5,6112,0.09720964995386507,0.10866017178495171
HIV-1,pol,1144,0.25,3056,0.1313708344786793,0.1434708168320749
HIV-1,pol,1144,0.1,1223,0.199357006239106,0.22380760654916002
HIV-1,pol,1153,0.5,6111,0.0895416596113781,0.10230052002288512
HIV-1,pol,1153,0.25,3055,0.12667002468665153,0.14492929719143222
HIV-1,pol,1153,0.1,1222,0.19631339410504375,0.21480648592132934
HIV-1,pol,1162,0.5,6111,0.08242916201065384,0.0970421964468803
HIV-1,pol,1162,0.25,3055,0.11468885076813597,0.13603759652506023
HIV-1,pol,1162,0.1,1222,0.16840737262159616,0.19669640643229283
HIV-1,pol,1171,0.5,6111,0.1131324128391227,0.12331673989067019
HIV-1,pol,1171,0.25,3057,0.15582828677387525,0.17518580125128028
HIV-1,pol,1171,0.1,1222,0.23293262152668076,0.25350752086362816
HIV-1,pol,1180,0.5,6111,0.09942342699951667,0.11551660581070053
HIV-1,pol,1180,0.25,3056,0.13647373333999974,0.16148946835923472
HIV-1,pol,1180,0.1,1222,0.20144462659054224,0.2188872687275331
HIV-1,pol,1189,0.5,6112,0.08333972232936433,0.09573027663555814
HIV-1,pol,1189,0.25,3057,0.11399782532165771,0.12764560007355796
HIV-1,pol,1189,0.1,1222,0.16673678523535007,0.19604681249270753
HIV-1,pol,1198,0.5,6112,0.08341260172927811,0.0891017365315074
HIV-1,pol,1198,0.25,3056,0.11466103715193418,0.13049874659481836
HIV-1,pol,1198,0.1,1223,0.17525423473813473,0.1968281750999467
HIV-1,pol,1207,0.5,6111,0.10249706046055225,0.11454136541274422
HIV-1,pol,1207,0.25,3055,0.13939347866741927,0.15246976256821712
HIV-1,pol,1207,0.1,1221,0.20663470000568138,0.22662258488117606
HIV-1,pol,1216,0.5,6112,0.06602569030891262,0.07891086059658119
HIV-1,pol,1216,0.25,3056,0.09094456509692878,0.1047053892028494
HIV-1,pol,1216,0.1,1222,0.13502651639956872,0.15761532586218713
HIV-1,pol,1225,0.5,6112,0.08513393031091886,0.09973553199851583
HIV-1,pol,1225,0.25,3056,0.11562768399960778,0.13653956332543402
HIV-1,pol,1225,0.1,1222,0.1774191046782778,0.20902135311687453
HIV-1,pol,1234,0.5,6111,0.10194696501325458,0.1174059485034167
HIV-1,pol,1234,0.25,3055,0.14102031560823308,0.16414065902284494
HIV-1,pol,1234,0.1,1222,0.20986596424867346,0.2353636833664931
HIV-1,pol,1243,0.5,6111,0.07399693197533302,0.08128254754269088
HIV-1,pol,1243,0.25,3055,0.10193605640794827,0.11678692048185807
HIV-1,pol,1243,0.1,1222,0.15746477557940156,0.17947856150144254
HIV-1,pol,1252,0.5,6112,0.1040706948649203,0.11866749673573226
HIV-1,pol,1252,0.25,3055,0.14795382106488572,0.16247701675790394
HIV-1,pol,1252,0.1,1223,0.22874676272619093,0.24977523231335605
HIV-1,pol,1261,0.5,6112,0.07573893644106884,0.08839525114595792
HIV-1,pol,1261,0.25,3056,0.10464466435442486,0.11818570835838713
HIV-1,pol,1261,0.1,1223,0.1550079372512229,0.1748747497234471
HIV-1,pol,1270,0.5,6113,0.09500399802261934,0.10674541221001574
HIV-1,pol,1270,0.25,3057,0.13448088573538172,0.1509587958140971
HIV-1,pol,1270,0.1,1223,0.2089543217242508,0.2334685872794099
HIV-1,pol,1279,0.5,6112,0.10932017656818349,0.12026947040528273
HIV-1,pol,1279,0.25,3056,0.15156344100833127,0.1656337564549223
HIV-1,pol,1279,0.1,1223,0.23236812914040245,0.24991323320948702
HIV-1,pol,1288,0.5,6112,0.0920124807794048,0.10487598350602267
HIV-1,pol,1288,0.25,3057,0.12856097714503498,0.14464746194060454
HIV-1,pol,1288,0.1,1222,0.1965810306331068,0.22445971431017528
HIV-1,pol,1297,0.5,6111,0.11860274397816203,0.12942464712731558
HIV-1,pol,1297,0.25,3056,0.16489088896251852,0.18102557135169492
HIV-1,pol,1297,0.1,1223,0.24708157819348908,0.27174032474981324
HIV-1,pol,1306,0.5,6112,0.08301691752376675,0.09652200702098777
HIV-1,pol,1306,0.25,3056,0.11586170351292525,0.1326794319115081
HIV-1,pol,1306,0.1,1222,0.17714113590728614,0.20078733411564498
HIV-1,pol,1315,0.5,6111,0.10727795143717878,0.12490212867918514
HIV-1,pol,1315,0.25,3055,0.15210396434459889,0.16251352941204614
HIV-1,pol,1315,0.1,1221,0.23230434857199053,0.25212043000802403
HIV-1,pol,1324,0.5,6111,0.1005055513897635,0.11151776256708143
HIV-1,pol,1324,0.25,3055,0.14118459100108804,0.15612667950385525
HIV-1,pol,1324,0.1,1223,0.2105249570507054,0.23146205345899482
HIV-1,pol,1333,0.5,6111,0.08027373848276713,0.09972451086173448
HIV-1,pol,1333,0.25,3055,0.11338181477931226,0.12565469968431295
HIV-1,pol,1333,0.1,1223,0.178004974855008,0.20499984758537876
HIV-1,pol,1342,0.5,6111,0.08856964806266437,0.0999906092811994
HIV-1,pol,1342,0.25,3055,0.11990190989451925,0.1325375961943674
HIV-1,pol,1342,0.1,1222,0.18033719096166162,0.20470061191730857
HIV-1,pol,1351,0.5,6111,0.10190628200063805,0.1124204101110904
HIV-1,pol,1351,0.25,3055,0.14084399523819294,0.15777001505493285
HIV-1,pol,1351,0.1,1223,0.21534440350147496,0.2429541684627371
HIV-1,pol,1360,0.5,6113,0.1088639557123769,0.1246275559548926
HIV-1,pol,1360,0.25,3057,0.15060650220607874,0.16716466514423559
HIV-1,pol,1360,0.1,1223,0.2259663862391707,0.24740957128648697
HIV-1,pol,1369,0.5,6112,0.08763962398536938,0.09921307632195067
HIV-1,pol,1369,0.25,3056,0.12416414652915313,0.13816957830619375
HIV-1,pol,1369,0.1,1223,0.19065698963454877,0.21787016356618785
HIV-1,pol,1378,0.5,6111,0.1098827611789422,0.12221000141793707
HIV-1,pol,1378,0.25,3054,0.1516207229560476,0.16671904116361824
HIV-1,pol,1378,0.1,1222,0.2275794850527084,0.24853076850247213
HIV-1,pol,1387,0.5,6111,0.0849297612056587,0.10025343291916743
HIV-1,pol,1387,0.25,3055,0.12014709389164516,0.14092944552366526
HIV-1,pol,1387,0.1,1222,0.1860078200710622,0.20563688791400758
HIV-1,pol,1396,0.5,6111,0.10176438836614456,0.11664398799036046
HIV-1,pol,1396,0.25,3056,0.13947652416731227,0.15581935999194677
HIV-1,pol,1396,0.1,1222,0.20922692062556733,0.2396415041514063
HIV-1,pol,1405,0.5,6112,0.09411811361457026,0.10964996601666355
HIV-1,pol,1405,0.25,3055,0.13292390710002183,0.14586740694660538
HIV-1,pol,1405,0.1,1223,0.20449432780463314,0.23512742258693323
HIV-1,pol,1414,0.5,6111,0.11337226442932521,0.12532987613388252
HIV-1,pol,1414,0.25,3056,0.15671235329328684,0.1751160997487579
HIV-1,pol,1414,0.1,1222,0.23331709639555956,0.2533003374834143
HIV-1,pol,1423,0.5,6112,0.07845459859736718,0.09102499031006767
HIV-1,pol,1423,0.25,3056,0.10729595391506379,0.12471122910622265
HIV-1,pol,1423,0.1,1221,0.16125164446558304,0.18418661520032653
HIV-1,pol,1432,0.5,6112,0.10792442090040825,0.12530383544181004
HIV-1,pol,1432,0.25,3055,0.14993256947937794,0.16146096915127375
HIV-1,pol,1432,0.1,1223,0.22298998763263425,0.2520991656801323
HIV-1,pol,1441,0.5,6113,0.10246387405789502,0.11826597706967407
HIV-1,pol,1441,0.25,3057,0.141985529589291,0.155387585423983
HIV-1,pol,1441,0.1,1223,0.2161036910812013,0.24405734704024087
HIV-1,pol,1450,0.5,6111,0.08668025806555306,0.09813991768461161
HIV-1,pol,1450,0.25,3055,0.12287135085010342,0.1361517732126074
HIV-1,pol,1450,0.1,1221,0.19039237130044565,0.21679375554831168
HIV-1,pol,1459,0.5,6111,0.08691951953031846,0.10307684608629253
HIV-1,pol,1459,0.25,3055,0.12058101133322223,0.1338760633098245
HIV-1,pol,1459,0.1,1223,0.18283846775968468,0.20618705583572502
HIV-1,pol,1468,0.5,6112,0.07915778742740288,0.09122603678421319
HIV-1,pol,1468,0.25,3056,0.10915130537196024,0.12562069659385836
HIV-1,pol,1468,0.1,1223,0.170257759514917,0.19622087347610018
HIV-1,pol,1477,0.5,6111,0.0690941022076722,0.07729329293966876
HIV-1,pol,1477,0.25,3056,0.09331299895244889,0.10989732260416726
HIV-1,pol,1477,0.1,1222,0.13897084828750483,0.17225163115434264
HIV-1,pol,1486,0.5,6111,0.10740471527244613,0.11611834939137905
HIV-1,pol,1486,0.25,3056,0.14787885706927703,0.1636142729151391
HIV-1,pol,1486,0.1,1222,0.22108634754654585,0.2469911607953317
HIV-1,pol,1495,0.5,6112,0.11047665660790307,0.1235327187887696
HIV-1,pol,1495,0.25,3055,0.151762618602897,0.16667276763873368
HIV-1,pol,1495,0.1,1223,0.22461865785270058,0.2651688494363816
HIV-1,pol,1504,0.5,6112,0.08822437924554609,0.09674816375977427
HIV-1,pol,1504,0.25,3057,0.12517214367517077,0.14624845810436063
HIV-1,pol,1504,0.1,1223,0.19161829918430395,0.2352788758694626
HIV-1,pol,1513,0.5,6111,0.0742007063464198,0.08638440317543077
HIV-1,pol,1513,0.25,3055,0.10462409072590743,0.12406885408434484
HIV-1,pol,1513,0.1,1222,0.15959091129474196,0.1920388756305075
HIV-1,pol,1522,0.5,6112,0.10745582961651588,0.11912994780654289
HIV-1,pol,1522,0.25,3057,0.14697031517423742,0.16284379375414917
HIV-1,pol,1522,0.1,1223,0.22097917661184543,0.24354272221026319
HIV-1,pol,1531,0.5,6112,0.09875915686386849,0.10993291445473947
HIV-1,pol,1531,0.25,3056,0.1348804475215467,0.15045902522986493
HIV-1,pol,1531,0.1,1221,0.2011758548994445,0.22132327152482845
HIV-1,pol,1540,0.5,6111,0.1008471992717477,0.10961591306370459
HIV-1,pol,1540,0.25,3055,0.14271378435246992,0.16634861395091405
HIV-1,pol,1540,0.1,1222,0.2146701081415632,0.23595773412790577
HIV-1,pol,1549,0.5,6111,0.07344669617177997,0.0893117604320822
HIV-1,pol,1549,0.25,3056,0.10080159898303892,0.12393803606522578
HIV-1,pol,1549,0.1,1222,0.14583765148149885,0.17762177792357867
HIV-1,pol,1558,0.5,6112,0.09098894361542145,0.10909539808571837
HIV-1,pol,1558,0.25,3055,0.1287458785241896,0.15054199972750748
HIV-1,pol,1558,0.1,1223,0.19975711124675272,0.21920473683351765
HIV-1,pol,1567,0.5,6112,0.0986353275383841,0.11892462126476418
HIV-1,pol,1567,0.25,3056,0.13909087993184485,0.15980853919928506
HIV-1,pol,1567,0.1,1223,0.20851675727074548,0.24527446789129523
HIV-1,pol,1576,0.5,6113,0.09117059893946715,0.10054956832729453
HIV-1,pol,1576,0.25,3056,0.12771361005170404,0.1436639798497235
HIV-1,pol,1576,0.1,1223,0.1966736929089064,0.22331990656131645
HIV-1,pol,1585,0.5,6111,0.09068322458722898,0.10274170443736862
HIV-1,pol,1585,0.25,3056,0.12377998534105575,0.13688629401856248
HIV-1,pol,1585,0.1,1222,0.18496087345107975,0.19864695704127586
HIV-1,pol,1594,0.5,6112,0.0951932677513155,0.10485243227261956
HIV-1,pol,1594,0.25,3056,0.12977839007048167,0.14380723536779674
HIV-1,pol,1594,0.1,1223,0.19213357133519743,0.21219337359354046
HIV-1,pol,1603,0.5,6111,0.09578079745195879,0.1111630055545222
HIV-1,pol,1603,0.25,3055,0.1324994920532753,0.15008891753853495
HIV-1,pol,1603,0.1,1222,0.19564324470653527,0.21723699842914895
HIV-1,pol,1612,0.5,6112,0.08923992765182338,0.09876522698190632
HIV-1,pol,1612,0.25,3056,0.12279051593553737,0.1385366610866702
HIV-1,pol,1612,0.1,1223,0.18359245222355464,0.2090390905261043
HIV-1,pol,1621,0.5,6111,0.1182584399807414,0.12852929354168793
HIV-1,pol,1621,0.25,3054,0.16356254314927027,0.17848223211212583
HIV-1,pol,1621,0.1,1222,0.24513808173890275,0.2694094656930681
HIV-1,pol,1630,0.5,6112,0.10903556842532978,0.12087651884125049
HIV-1,pol,1630,0.25,3056,0.1526509887281571,0.17145198198708633
HIV-1,pol,1630,0.1,1223,0.23086878572584998,0.2522183684166884
HIV-1,pol,1639,0.5,6111,0.1068337400112212,0.11871961911442414
HIV-1,pol,1639,0.25,3056,0.14333027176901375,0.1582688765155046
HIV-1,pol,1639,0.1,1222,0.2141588042151636,0.2425189910581628
HIV-1,pol,1648,0.5,6111,0.1041741701297531,0.11505384673129045
HIV-1,pol,1648,0.25,3055,0.14533510247080011,0.16382475274304842
HIV-1,pol,1648,0.1,1222,0.21891311744700687,0.24733134546613397
HIV-1,pol,1657,0.5,6111,0.10684471342818587,0.11572852511029331
HIV-1,pol,1657,0.25,3055,0.14840804495492807,0.16101803385777377
HIV-1,pol,1657,0.1,1222,0.22461041562507164,0.24709511812064378
HIV-1,pol,1666,0.5,6112,0.10697498599267434,0.12417474088345673
HIV-1,pol,1666,0.25,3056,0.1483312175965851,0.1682323021043233
HIV-1,pol,1666,0.1,1222,0.2205450340604182,0.2523856000157355
HIV-1,pol,1675,0.5,6112,0.09961132884273081,0.11159598996176408
HIV-1,pol,1675,0.25,3056,0.1392764014139873,0.16782300388492072
HIV-1,pol,1675,0.1,1223,0.21398883825985224,0.2354149204409048
HIV-1,pol,1684,0.5,6111,0.10034755228553101,0.11956983799059431
HIV-1,pol,1684,0.25,3055,0.14026010466667088,0.160955367843957
HIV-1,pol,1684,0.1,1223,0.2159136195179392,0.24180969524881588
HIV-1,pol,1693,0.5,6111,0.07062310773213265,0.08245290576417004
HIV-1,pol,1693,0.25,3055,0.09739609408704997,0.11417116533256895
HIV-1,pol,1693,0.1,1222,0.1445855517136822,0.18130237253923082
HIV-1,pol,1702,0.5,6111,0.11216924357045488,0.12543133792152805
HIV-1,pol,1702,0.25,3055,0.15415718057163186,0.17010438944780518
HIV-1,pol,1702,0.1,1222,0.23360152865264605,0.25413244015016084
HIV-1,pol,1711,0.5,6111,0.07823460581789476,0.09309765760589339
HIV-1,pol,1711,0.25,3055,0.11041498625464877,0.1284207128422233
HIV-1,pol,1711,0.1,1223,0.17287044432766158,0.1970293060896345
HIV-1,pol,1720,0.5,6111,0.10075491310948131,0.11084185184185141
HIV-1,pol,1720,0.25,3055,0.13766670266591716,0.15345200778954873
HIV-1,pol,1720,0.1,1221,0.2024501010645156,0.22753553164735163
HIV-1,pol,1729,0.5,6111,0.09659702110470292,0.10837961314081038
HIV-1,pol,1729,0.25,3056,0.13521359110086834,0.14824537923800685
HIV-1,pol,1729,0.1,1223,0.2108453165251582,0.2345331125601586
HIV-1,pol,1738,0.5,6113,0.11675014163616679,0.12472504477939833
HIV-1,pol,1738,0.25,3056,0.15838602069918625,0.17632345722530698
HIV-1,pol,1738,0.1,1223,0.23339341689953108,0.2650594957900122
HIV-1,pol,1747,0.5,6111,0.11899706362521584,0.1382136507711425
HIV-1,pol,1747,0.25,3055,0.16504700525607374,0.18374067141018136
HIV-1,pol,1747,0.1,1222,0.2503103885980695,0.27629376870060895
HIV-1,pol,1756,0.5,6112,0.11298565616213349,0.12375277669022847
HIV-1,pol,1756,0.25,3056,0.15472965938692837,0.16772982611934245
HIV-1,pol,1756,0.1,1221,0.23053838276157318,0.25547751852748163
HIV-1,pol,1765,0.5,6112,0.09093733963383763,0.10385414149090146
HIV-1,pol,1765,0.25,3056,0.127221717169747,0.14571100748710727
HIV-1,pol,1765,0.1,1222,0.19675032009947446,0.21306072064330686
HIV-1,pol,1774,0.5,6111,0.09929538469046198,0.11239911499091085
HIV-1,pol,1774,0.25,3056,0.14188876378948154,0.15662341394214052
HIV-1,pol,1774,0.1,1222,0.2148249641306955,0.23935934888322866
HIV-1,pol,1783,0.5,6112,0.08219253708171805,0.09604835587111896
HIV-1,pol,1783,0.25,3057,0.11258196999714914,0.13047899918888006
HIV-1,pol,1783,0.1,1223,0.16388210380794568,0.1946774898796593
HIV-1,pol,1792,0.5,6112,0.0752474920169214,0.09129086083266097
HIV-1,pol,1792,0.25,3056,0.10479164927137959,0.12862507347703445
HIV-1,pol,1792,0.1,1222,0.1624123552875781,0.19501255339719434
HIV-1,pol,1801,0.5,6111,0.11918887983660786,0.1314542249955587
HIV-1,pol,1801,0.25,3055,0.1656592224366517,0.18165751467100222
HIV-1,pol,1801,0.1,1221,0.24963413585663255,0.2744685964771388
HIV-1,pol,1810,0.5,6111,0.11545144787507199,0.12725096334524075
HIV-1,pol,1810,0.25,3055,0.1617614143090287,0.1760160702910157
HIV-1,pol,1810,0.1,1221,0.24170530918364747,0.2664677980808613
HIV-1,pol,1819,0.5,6111,0.10951671667400757,0.12445775948054177
HIV-1,pol,1819,0.25,3056,0.149240604943265,0.1643952105117461
HIV-1,pol,1819,0.1,1221,0.22241205476382145,0.25774667073487023
HIV-1,pol,1828,0.5,6112,0.07555560823643906,0.08975139566955384
HIV-1,pol,1828,0.25,3056,0.10441715026545921,0.11819100211729945
HIV-1,pol,1828,0.1,1223,0.16072779943560103,0.1865708744225683
HIV-1,pol,1837,0.5,6112,0.07024969619855106,0.07819877434344324
HIV-1,pol,1837,0.25,3056,0.0981431593716037,0.11198367712510561
HIV-1,pol,1837,0.1,1223,0.15359869789553102,0.18238938239691904
HIV-1,pol,1846,0.5,6112,0.08977891006984477,0.10070022718273586
HIV-1,pol,1846,0.25,3057,0.12348034487788735,0.13842300104155592
HIV-1,pol,1846,0.1,1223,0.18702712351865258,0.20272703202223838
HIV-1,pol,1855,0.5,6113,0.13835608645944622,0.14786605378661555
HIV-1,pol,1855,0.25,3055,0.19029304099846156,0.2086134481291031
HIV-1,pol,1855,0.1,1221,0.2813845134829402,0.30345737731592237
HIV-1,pol,1864,0.5,6112,0.104510886647096,0.11774650887534
HIV-1,pol,1864,0.25,3056,0.14191852226848195,0.15810413741173904
HIV-1,pol,1864,0.1,1221,0.21097290406918645,0.23373605346110893
HIV-1,pol,1873,0.5,6112,0.10140969686582935,0.11240219132978264
HIV-1,pol,1873,0.25,3056,0.14051085665708035,0.15893420386778523
HIV-1,pol,1873,0.1,1222,0.21241398700400113,0.2388806282207598
HIV-1,pol,1882,0.5,6111,0.10175726402625737,0.11506537094145738
HIV-1,pol,1882,0.25,3056,0.13875629411911114,0.1573418267410463
HIV-1,pol,1882,0.1,1222,0.2048190496366356,0.23008019016945325
HIV-1,pol,1891,0.5,6113,0.09221192410683612,0.10179152868711056
HIV-1,pol,1891,0.25,3057,0.12928794916305367,0.14685853600787066
HIV-1,pol,1891,0.1,1223,0.19921299423525624,0.23009837008367787
HIV-1,pol,1900,0.5,6112,0.1271708244613572,0.14011555146491192
HIV-1,pol,1900,0.25,3056,0.17245466816265584,0.1897719578415871
HIV-1,pol,1900,0.1,1222,0.2512818569021967,0.2719645318895403
HIV-1,pol,1909,0.5,6112,0.10586816007097803,0.11594167050945343
HIV-1,pol,1909,0.25,3056,0.14375847693550692,0.155516233813021
HIV-1,pol,1909,0.1,1223,0.21164625376356214,0.22909912072525176
HIV-1,pol,1918,0.5,6112,0.1057998814956405,0.11589969727079623
HIV-1,pol,1918,0.25,3056,0.14787946446602473,0.1657466921545829
HIV-1,pol,1918,0.1,1222,0.22593099363461036,0.2605295785557689
HIV-1,pol,1927,0.5,6111,0.091836529737737,0.11047598474641815
HIV-1,pol,1927,0.25,3055,0.12827083699008723,0.14634612173710534
HIV-1,pol,1927,0.1,1222,0.1945827972658342,0.22329218704386194
HIV-1,pol,1936,0.5,6112,0.09172965429981679,0.1032075918603355
HIV-1,pol,1936,0.25,3056,0.12756977780758302,0.14353493064956915
HIV-1,pol,1936,0.1,1223,0.1962696673755009,0.22474838856017873
HIV-1,pol,1945,0.5,6112,0.08940096961062251,0.10073680435973797
HIV-1,pol,1945,0.25,3056,0.12429035600857302,0.14090389031073072
HIV-1,pol,1945,0.1,1223,0.18925787731864885,0.21600772085721048
HIV-1,pol,1954,0.5,6111,0.07438074016524275,0.08588068346510949
HIV-1,pol,1954,0.25,3056,0.1056082893549724,0.119494459613409
HIV-1,pol,1954,0.1,1222,0.15856058854810204,0.18331368324970537
HIV-1,pol,1963,0.5,6111,0.08453575446163275,0.09704068823055961
HIV-1,pol,1963,0.25,3056,0.11791854226978488,0.1392723547507659
HIV-1,pol,1963,0.1,1222,0.1792287706684226,0.20882243877980156
HIV-1,pol,1972,0.5,6112,0.09287655676446958,0.10389281655856891
HIV-1,pol,1972,0.25,3055,0.1304951928684408,0.15029773467832777
HIV-1,pol,1972,0.1,1222,0.1969769384362119,0.23056930359337727
HIV-1,pol,1981,0.5,6111,0.08697776562801643,0.0969797281375646
HIV-1,pol,1981,0.25,3056,0.12185706626823309,0.13602602355441215
HIV-1,pol,1981,0.1,1223,0.1858834513092787,0.20910613913498544
HIV-1,pol,1990,0.5,6113,0.07720970947379739,0.08903162478262999
HIV-1,pol,1990,0.25,3056,0.10896262577597379,0.13314395812084612
HIV-1,pol,1990,0.1,1223,0.16851482877556256,0.18588205681872627
HIV-1,pol,1999,0.5,6111,0.08982602167806593,0.09986956728393308
HIV-1,pol,1999,0.25,3055,0.1276095659397209,0.15177879363255167
